question_id,L_qtok,L_lines,L_kw,L_ids,S_nest,S_cf,T_class,T_type,O_var,O_sim,H_N,H_D,H_W,H_amb,H_B,H_M,H_P,H_Dmax,H_Dmean,d_ptr,d_ref,d_arrow,d_scope,d_incr,d_assign,oop_nclass,oop_dinherit,oop_rcount,mem_stack,mem_heap,mem_static,mem_global,spc_compile,spc_runtime,spc_another
117,10,16,0.32432432432432434,4,1,1.0,0,3,8.96,0.7496785881252922,9.333,3.0,9.9,0.0364,4.0,1.0,1.0,5.0,3.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.13513513513513514,0,0,0,1,0,0,1,0,0,1
118,10,8,0.46153846153846156,1,1,0.0,0,1,30.96,0.5,4.667,3.0,5.367,0.0264,4.0,1.0,0.8,5.0,2.444,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0,0,0,1,0,0,0,1,1,1
119,10,8,0.35714285714285715,2,1,0.0,0,1,27.84,0.0,4.667,2.0,5.3,0.1487,2.0,1.0,0.8,5.0,3.091,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0,0,0,1,0,0,0,1,1,0
120,10,10,0.3,3,1,0.0,0,1,10.24,0.6666666666666666,7.333,3.0,7.5,0.0712,3.0,2.0,1.5,4.0,3.0,0.0,0.0,0.0,0.0,0.05,0.15,0,0,0,1,0,0,0,0,0,1
121,10,7,0.6363636363636364,0,1,0.0,0,3,32.55555555555556,0.6555555555555556,3.0,3.0,4.2,0.0505,4.0,1.0,0.6,5.0,2.857,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0,0,0,1,1,0,0,1,1,1
122,10,13,0.34782608695652173,8,2,1.2,0,1,15.472222222222221,0.0,4.667,3.333,5.2,0.2741,4.0,2.0,1.6,5.0,3.444,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0,0,0,1,0,0,0,1,1,1
123,10,6,0.5,0,1,0.0,0,1,36.22222222222222,0.2222222222222222,4.667,2.0,5.3,0.398,2.0,1.0,0.6,5.0,3.143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1
124,10,7,0.42857142857142855,3,1,0.0,0,1,23.44,0.0,5.333,3.0,6.067,0.0303,3.0,1.0,1.0,4.0,2.857,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0,0,0,1,0,0,0,1,1,1
125,10,17,0.42857142857142855,2,3,4.0,0,1,22.16,0.6484126984126984,25.333,3.0,26.9,0.0984,3.0,2.0,1.5,4.0,2.667,0.0,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0,0,0,1,0,0,0,0,0,1
126,10,11,0.5,3,1,3.0,0,1,18.5,0.0,5.667,3.0,7.367,0.0192,3.0,1.0,1.0,4.0,2.833,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0,0,0,1,0,0,0,0,0,1
127,10,13,0.3684210526315789,2,2,1.5,0,1,10.96,0.6384973686444274,15.667,3.0,15.9,0.1094,3.0,2.0,1.5,5.0,3.333,0.0,0.0,0.0,0.0,0.05263157894736842,0.21052631578947367,0,0,0,1,0,0,0,0,0,1
128,10,11,0.30434782608695654,4,1,0.0,0,1,18.75,0.0,7.0,3.0,7.333,0.042,3.0,2.0,1.6,3.0,2.667,0.0,0.0,0.0,0.0,0.08695652173913043,0.17391304347826086,0,0,0,1,0,0,0,0,0,1
129,10,8,0.4,2,1,3.0,0,1,12.16,0.0,18.333,2.667,20.133,0.0466,3.0,1.0,0.5,4.0,2.778,0.0,0.0,0.0,0.0,0.1,0.1,0,0,0,1,0,0,0,0,0,1
130,10,9,0.42857142857142855,1,1,1.5,0,1,26.8,0.2518341307814992,21.0,2.0,21.333,0.0066,3.0,1.0,0.5,4.0,2.5,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0,0,0,1,0,0,0,0,0,1
131,10,8,0.3333333333333333,3,1,0.0,0,1,10.24,0.638888888888889,8.0,3.0,8.9,0.0542,3.0,2.0,1.5,4.0,2.889,0.0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0,0,0,1,0,0,0,0,0,1
132,10,12,0.4666666666666667,1,2,3.0,0,1,38.64,0.0,7.0,2.333,7.133,0.0517,2.0,2.0,1.5,4.0,1.778,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0,0,0,1,0,0,0,0,0,1
133,10,7,0.38461538461538464,3,1,0.0,0,1,23.04,0.06666666666666667,5.0,3.0,5.7,0.1167,3.0,2.0,1.6,5.0,3.222,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0,0,0,1,0,0,0,1,1,0
134,10,10,0.2631578947368421,2,1,0.0,0,1,16.0,0.3333333333333333,6.333,3.0,7.067,0.014,3.0,2.0,1.3,4.0,2.778,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0,0,0,1,0,0,0,0,0,1
135,10,8,0.46153846153846156,1,1,1.0,0,1,30.47222222222222,0.611111111111111,5.333,3.0,5.967,0.019,4.0,2.0,1.6,5.0,3.375,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0,0,0,1,0,0,0,1,1,0
136,10,1,0.35,3,1,0.0,0,1,11.76,0.611111111111111,6.0,3.0,6.567,0.0626,3.0,2.0,1.1,5.0,3.222,0.0,0.0,0.0,0.0,0.05,0.05,0,0,0,1,0,1,0,1,1,0
137,10,12,0.3888888888888889,2,1,0.0,0,1,34.25,0.611111111111111,6.0,2.0,6.633,0.0043,2.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0,1,0,0,0,1,1,1
138,10,12,0.3684210526315789,3,1,0.0,0,1,17.805555555555557,0.7313131313131312,5.333,2.0,5.833,0.0242,3.0,2.0,1.1,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0,0,0,1,0,0,0,1,1,1
139,10,10,0.35,3,1,0.0,0,3,26.805555555555557,0.5555555555555555,6.0,3.0,6.967,0.0387,3.0,1.0,0.8,5.0,3.111,0.0,0.05,0.0,0.0,0.0,0.2,0,0,0,1,0,0,0,1,1,1
140,10,8,0.4444444444444444,3,1,0.0,0,1,110.25,0.5,5.667,3.0,6.5,0.0458,4.0,2.0,1.8,4.0,2.333,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0,0,0,1,0,0,0,1,0,0
141,10,11,0.4375,1,2,0.0,0,1,21.04,0.75,6.0,3.0,7.067,0.0178,3.0,2.0,1.4,4.0,2.571,0.0,0.0,0.0,0.0625,0.0,0.1875,0,0,0,1,0,0,1,1,1,1
142,10,6,0.5,2,1,0.0,0,1,24.25,0.0,3.333,3.0,4.033,0.0351,4.0,2.0,1.6,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0,0,0,1,0,0,0,1,1,1
143,10,7,0.38461538461538464,3,1,0.0,0,1,4.805555555555555,0.0,4.667,2.667,4.967,0.0228,3.0,2.0,0.8,5.0,3.714,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0,0,0,1,0,0,0,1,1,1
144,10,8,0.4,2,1,0.0,0,3,24.583333333333332,0.0,5.333,3.0,6.033,0.1401,2.0,1.0,0.8,5.0,3.556,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0,0,0,1,0,0,0,1,1,1
145,10,9,0.4117647058823529,2,1,0.0,0,3,30.96,0.5,4.0,3.333,5.033,0.0281,4.0,2.0,1.1,4.0,3.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.17647058823529413,0,0,0,1,0,0,0,1,1,1
146,10,9,0.4117647058823529,2,1,0.0,0,1,21.04,0.5,5.333,3.0,6.067,0.0243,3.0,2.0,1.8,4.0,3.167,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0,0,0,1,0,0,0,1,1,1
147,10,7,0.46153846153846156,1,1,0.0,0,2,23.44,0.8571428571428571,3.0,3.0,3.7,0.0,4.0,2.0,1.1,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0,0,0,1,0,1,0,1,1,1
148,10,12,0.42105263157894735,2,1,0.0,0,3,29.2,0.0,5.0,3.667,6.0,0.0349,4.0,2.0,1.1,5.0,2.667,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0,0,0,1,0,0,0,1,1,1
149,10,8,0.3333333333333333,3,1,0.0,0,3,21.04,0.0,4.667,3.667,5.7,0.0744,4.0,2.0,1.6,5.0,3.111,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0,0,0,1,0,0,0,1,1,1
150,10,7,0.45454545454545453,1,2,0.0,0,3,23.04,0.4166666666666667,4.667,2.0,5.233,0.0301,2.0,1.0,0.5,5.0,2.75,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0,0,0,1,0,0,0,0,0,1
151,10,8,0.3333333333333333,4,1,0.0,0,1,38.138888888888886,0.0,6.333,2.667,6.967,0.1888,3.0,2.0,1.1,4.0,3.222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0,0,0,1,0,0,0,1,0,1
152,10,8,0.35714285714285715,3,1,0.0,0,1,30.96,0.5,4.667,3.333,5.533,0.0128,4.0,2.0,1.6,5.0,2.75,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0,0,0,1,0,0,0,1,1,1
153,10,13,0.4444444444444444,2,1,1.0,0,1,25.22222222222222,0.49206349206349204,10.0,3.0,12.8,0.1131,4.0,2.0,1.5,5.0,3.222,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0,0,0,1,0,1,1,1,1,1
155,10,10,0.38095238095238093,3,2,1.5,0,2,27.0,0.5,5.333,4.0,6.1,0.2546,4.0,2.0,1.5,5.0,3.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.19047619047619047,0,0,0,1,0,0,0,0,0,1
156,10,7,0.38461538461538464,2,1,0.0,0,2,27.13888888888889,0.0,3.667,2.667,4.367,0.0324,4.0,2.0,1.6,4.0,2.833,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0,0,0,1,0,0,0,1,1,1
157,10,8,0.42857142857142855,2,1,0.0,0,1,22.47222222222222,0.0,5.333,3.667,6.4,0.0369,4.0,1.0,0.8,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0,0,0,1,0,0,0,1,1,1
158,10,17,0.4166666666666667,7,1,0.0,0,3,32.22222222222222,0.5,8.333,3.667,9.8,0.0254,4.0,2.0,1.1,5.0,3.333,0.05555555555555555,0.0,0.0,0.0,0.0,0.08333333333333333,0,0,0,1,0,0,0,1,1,1
160,0,10,0.3333333333333333,4,1,0.0,0,3,23.04,0.4166666666666667,6.333,3.0,7.7,0.0055,4.0,2.0,1.6,5.0,3.444,0.09523809523809523,0.09523809523809523,0.0,0.0,0.09523809523809523,0.19047619047619047,0,0,0,1,0,0,0,0,0,1
161,28,0,0.0,0,0,0.0,0,0,9.76,0.0,8.0,3.0,9.2,0.0266,4.0,2.0,1.4,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
162,10,0,0.0,0,0,0.0,0,0,141.1875,0.0,5.0,3.0,5.867,0.0525,2.0,1.0,0.6,5.0,2.444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
163,10,9,0.3333333333333333,4,1,0.0,0,3,31.6875,0.0,4.667,2.0,5.467,0.0869,3.0,2.0,1.3,4.0,1.875,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.2777777777777778,0,0,0,1,0,0,0,0,0,1
164,10,12,0.45,3,1,0.0,0,3,32.22222222222222,0.0,5.0,4.0,6.033,0.0469,4.0,2.0,1.6,5.0,3.111,0.15,0.1,0.0,0.0,0.0,0.1,0,0,0,1,0,0,0,1,1,1
165,10,12,0.45,3,1,0.0,0,3,32.22222222222222,0.0,3.333,3.0,4.233,0.0354,4.0,2.0,1.3,4.0,2.875,0.15,0.05,0.0,0.0,0.0,0.1,0,0,0,1,0,0,0,1,1,1
166,10,12,0.38461538461538464,5,1,0.0,0,3,77.0,0.5,7.667,3.0,8.8,0.1263,3.0,2.0,1.6,4.0,3.286,0.15384615384615385,0.07692307692307693,0.0,0.038461538461538464,0.0,0.15384615384615385,0,0,0,1,0,1,1,1,1,1
167,10,8,0.3157894736842105,4,2,0.0,0,3,30.96,0.5,3.333,3.333,4.0,0.0402,4.0,2.0,1.4,5.0,2.857,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0,0.21052631578947367,0,0,0,1,0,0,0,1,1,1
168,10,11,0.3181818181818182,3,1,0.0,0,4,6.1875,0.0,9.0,3.0,10.9,0.0081,3.0,2.0,1.3,4.0,2.833,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.13636363636363635,0,0,0,1,0,0,0,0,0,1
169,10,9,0.3888888888888889,3,2,0.0,0,3,21.428571428571427,0.5833333333333334,5.333,3.0,6.367,0.0444,4.0,2.0,1.6,4.0,2.9,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0,0,0,1,0,0,0,1,1,1
170,10,11,0.34615384615384615,5,2,0.0,0,3,31.551020408163264,0.4166666666666667,11.333,4.0,14.0,0.0387,4.0,2.0,1.5,5.0,2.909,0.19230769230769232,0.0,0.0,0.0,0.15384615384615385,0.19230769230769232,0,0,0,1,0,0,0,1,1,1
171,10,9,0.375,2,1,0.0,0,3,34.138888888888886,0.5,6.333,3.0,7.633,0.1204,4.0,2.0,1.6,4.0,2.889,0.125,0.0625,0.0,0.0,0.0625,0.1875,0,0,0,1,0,0,0,0,1,1
172,10,9,0.35294117647058826,3,2,0.0,0,3,29.333333333333332,0.0,4.333,2.333,5.233,0.1468,3.0,2.0,1.1,5.0,2.778,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0,0,0,1,0,0,0,1,1,1
173,10,9,0.45,3,1,0.0,0,3,21.0,0.0,5.667,2.0,6.3,0.0067,2.0,1.0,0.5,4.0,2.143,0.1,0.0,0.0,0.0,0.0,0.1,0,0,0,1,0,0,0,0,0,1
174,11,8,0.2777777777777778,4,1,0.0,0,3,22.6875,0.0,4.333,3.0,5.033,0.0562,4.0,2.0,1.8,3.0,1.889,0.05555555555555555,0.0,0.0,0.0,0.0,0.16666666666666666,0,0,0,1,0,0,0,0,0,0
175,10,15,0.30303030303030304,6,2,0.0,0,4,110.25,0.0,6.333,4.0,7.367,0.4859,4.0,2.0,1.0,5.0,3.667,0.30303030303030304,0.0,0.0,0.0,0.0,0.12121212121212122,0,0,0,1,0,0,1,0,1,1
176,10,9,0.3888888888888889,3,1,0.0,0,3,38.64,0.0,5.333,3.333,6.2,0.0198,4.0,2.0,1.4,4.0,3.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0,0,0,1,0,0,0,0,1,1
177,10,9,0.3888888888888889,3,1,0.0,0,3,38.64,0.0,4.333,3.0,5.367,0.0264,3.0,2.0,1.1,4.0,3.167,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0,0,0,1,0,0,0,0,1,1
178,10,9,0.4375,2,1,0.0,0,3,38.64,0.0,6.333,3.0,7.267,0.0136,3.0,1.0,0.6,5.0,3.667,0.1875,0.0625,0.0,0.0,0.0625,0.125,0,0,0,1,0,0,0,0,1,1
179,10,9,0.4375,2,1,0.0,0,3,38.64,0.0,6.0,3.0,6.833,0.0041,4.0,2.0,1.4,4.0,2.444,0.1875,0.0625,0.0,0.0,0.0625,0.125,0,0,0,1,0,0,0,0,1,1
180,10,11,0.35,3,1,0.0,0,3,37.6,0.0,6.333,3.0,6.733,0.0147,3.0,2.0,1.5,5.0,2.8,0.1,0.1,0.0,0.0,0.05,0.2,0,0,0,1,0,0,0,0,1,0
181,17,9,0.47058823529411764,2,1,0.0,0,3,34.47222222222222,0.0,5.667,3.667,6.533,0.0541,4.0,2.0,1.3,5.0,2.667,0.17647058823529413,0.0,0.0,0.0,0.0,0.11764705882352941,0,0,0,1,0,0,0,0,1,1
182,17,9,0.4375,2,1,0.0,0,3,34.47222222222222,0.0,6.333,4.0,7.2,0.2503,4.0,2.0,1.8,5.0,3.625,0.1875,0.0,0.0,0.0,0.0,0.125,0,0,0,1,0,0,0,0,1,1
183,10,11,0.3333333333333333,3,1,0.0,0,4,87.76,0.0,8.0,3.0,9.567,0.6091,3.0,3.0,2.3,5.0,3.25,0.23809523809523808,0.09523809523809523,0.0,0.0,0.0,0.14285714285714285,0,0,0,1,0,0,0,0,1,1
184,10,9,0.4117647058823529,3,1,0.0,0,3,25.6875,0.0,4.0,3.0,5.433,0.0208,4.0,2.0,1.4,4.0,2.5,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.17647058823529413,0,0,0,1,0,0,0,0,1,1
185,10,9,0.2857142857142857,5,1,0.0,0,3,28.6875,0.2222222222222222,5.0,3.667,5.6,0.0504,4.0,2.0,1.3,5.0,2.444,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.23809523809523808,0,0,0,1,0,0,0,0,0,1
186,10,11,0.2857142857142857,4,1,0.0,0,3,23.25,0.0,6.0,2.333,7.233,0.2551,3.0,2.0,1.0,5.0,3.333,0.19047619047619047,0.09523809523809523,0.0,0.0,0.0,0.19047619047619047,0,0,0,1,0,0,0,0,1,1
187,10,9,0.375,2,1,0.0,0,3,93.44,0.0,5.333,3.0,5.967,0.0381,4.0,2.0,1.1,4.0,3.167,0.125,0.125,0.0,0.0,0.0,0.125,0,0,0,1,0,0,0,0,1,1
188,10,9,0.3333333333333333,9,2,0.0,0,3,27.04,0.0,5.333,3.0,6.133,0.1726,4.0,2.0,1.1,4.0,1.7,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0,0,0,1,0,0,0,0,0,1
189,10,9,0.4375,2,1,0.0,0,3,32.8,0.5,4.333,3.667,5.533,0.7128,4.0,3.0,2.1,5.0,3.083,0.0625,0.0625,0.0,0.0,0.0625,0.125,0,0,0,1,0,0,0,0,1,1
190,10,9,0.4117647058823529,3,1,0.0,0,3,45.583333333333336,0.0,4.667,3.0,5.633,0.2812,3.0,2.0,1.4,5.0,3.333,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.17647058823529413,0,0,0,1,0,0,0,1,1,1
191,10,8,0.3333333333333333,4,2,0.0,0,3,36.22222222222222,0.38888888888888884,5.333,3.0,5.933,0.7167,4.0,2.0,1.4,5.0,3.444,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.2222222222222222,0,0,0,1,0,0,0,0,1,1
192,17,11,0.3181818181818182,2,1,1.5,0,2,4.555555555555555,0.0,9.0,3.0,10.533,0.5831,3.0,2.0,1.1,5.0,3.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0,0,0,1,0,0,0,1,1,1
193,17,11,0.34782608695652173,2,1,1.5,0,2,4.555555555555555,0.0,5.0,3.333,5.767,0.2382,4.0,2.0,1.6,5.0,2.714,0.0,0.0,0.0,0.0,0.043478260869565216,0.17391304347826086,0,0,0,1,0,0,0,1,1,1
194,17,11,0.30434782608695654,3,1,1.5,0,2,4.555555555555555,0.0,3.333,3.0,4.033,0.0351,4.0,2.0,1.1,3.0,2.333,0.0,0.0,0.0,0.0,0.043478260869565216,0.13043478260869565,0,0,0,1,0,0,0,1,1,1
195,10,10,0.3333333333333333,3,1,0.0,0,3,18.24,0.0,6.0,2.0,7.133,0.0773,3.0,2.0,1.3,4.0,2.444,0.05555555555555555,0.0,0.0,0.0,0.0,0.16666666666666666,0,0,0,1,0,0,0,0,0,1
196,10,8,0.3157894736842105,4,2,0.0,0,3,30.96,0.5,3.667,3.667,4.5,0.0393,4.0,3.0,2.4,5.0,2.778,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0,0.21052631578947367,0,0,0,1,0,0,0,1,1,1
197,10,8,0.42857142857142855,2,2,0.0,0,3,27.04,0.0,4.333,2.0,4.8,0.0795,3.0,2.0,1.3,3.0,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0,0,0,1,0,0,0,0,0,1
198,10,8,0.42857142857142855,2,2,0.0,0,3,27.04,0.0,5.333,3.0,6.033,0.0469,2.0,2.0,1.3,5.0,2.833,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0,0,0,1,0,0,0,0,0,1
199,10,18,0.25,3,1,1.5,0,3,2.8,0.8,12.333,3.0,14.067,0.0089,3.0,2.0,1.1,5.0,3.167,0.15625,0.03125,0.0,0.0,0.0625,0.3125,0,0,0,1,0,0,0,1,1,1
200,10,8,0.42857142857142855,2,2,0.0,0,3,30.96,0.16666666666666666,4.667,2.333,5.633,0.2812,3.0,2.0,1.1,5.0,3.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0,0,0,1,0,0,0,1,1,0
201,10,11,0.36363636363636365,5,1,0.0,0,3,18.16,0.0,6.0,3.0,6.867,0.0721,3.0,2.0,1.4,4.0,2.417,0.09090909090909091,0.0,0.0,0.0,0.0,0.045454545454545456,0,0,0,1,0,0,0,1,1,0
202,10,13,0.3333333333333333,4,1,0.0,0,3,24.25,0.0,4.0,3.0,4.767,0.0059,4.0,2.0,1.4,5.0,3.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0,0,0,1,0,0,0,1,1,1
203,10,9,0.3888888888888889,4,1,0.0,0,3,36.64,0.0,4.333,3.0,5.033,0.7281,3.0,1.0,0.6,5.0,2.75,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.16666666666666666,0,0,0,1,0,0,0,1,1,1
204,10,11,0.30434782608695654,4,1,0.0,0,3,26.6875,0.0,7.333,3.0,8.3,0.0234,3.0,2.0,1.3,4.0,3.333,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.21739130434782608,0,0,0,1,0,0,0,0,0,1
205,10,12,0.35,3,1,0.0,0,3,24.0,0.4444444444444444,7.333,2.333,7.633,0.136,3.0,2.0,1.1,5.0,3.111,0.2,0.05,0.0,0.0,0.0,0.1,0,0,0,1,0,0,0,1,1,0
206,10,17,0.4523809523809524,6,1,0.0,0,3,31.551020408163264,0.3333333333333333,7.0,3.0,7.9,0.0916,3.0,2.0,0.8,4.0,2.545,0.07142857142857142,0.0,0.0,0.0,0.0,0.047619047619047616,0,0,0,1,0,0,0,1,1,1
207,10,13,0.4,3,1,0.0,0,3,33.06122448979592,0.5833333333333334,6.333,3.0,7.167,0.722,4.0,2.0,1.1,5.0,3.375,0.1,0.05,0.0,0.0,0.0,0.05,0,0,0,1,0,0,0,1,1,1
208,10,13,0.44,5,1,0.0,0,3,27.13888888888889,0.0,5.667,3.333,6.867,0.477,4.0,3.0,2.4,5.0,3.1,0.08,0.0,0.0,0.0,0.0,0.04,0,0,0,1,0,0,0,1,1,1
209,10,15,0.46153846153846156,4,1,0.0,0,3,27.13888888888889,0.7746031746031745,4.333,3.333,5.267,0.0239,4.0,2.0,1.4,5.0,3.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0,0,0,1,0,0,0,1,1,1
210,10,12,0.2857142857142857,3,1,0.0,0,3,12.16,0.7555555555555555,7.0,3.0,7.733,0.0238,3.0,2.0,1.3,5.0,3.111,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.23809523809523808,0,0,0,1,0,0,0,0,0,1
211,10,10,0.375,2,1,0.0,0,3,39.1875,0.0,5.0,2.0,5.5,0.0445,2.0,1.0,0.8,4.0,2.286,0.125,0.0625,0.0,0.0,0.0,0.125,0,0,0,1,0,0,0,0,0,1
212,10,8,0.3333333333333333,2,2,0.0,0,3,9.5,0.0,8.0,3.0,9.2,0.0166,3.0,3.0,2.1,4.0,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0,1,0,0,0,0,0,1
213,10,15,0.25,5,1,0.0,0,3,21.04,0.75,15.333,4.0,17.867,0.078,4.0,3.0,2.1,4.0,3.167,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.2222222222222222,0,0,0,1,0,0,0,1,1,1
214,10,8,0.35294117647058826,5,1,0.0,0,1,16.0,0.0,6.0,3.0,7.2,0.0,3.0,1.0,0.8,5.0,3.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0,0,0,1,0,0,0,0,0,1
215,10,8,0.35294117647058826,5,1,0.0,0,1,16.0,0.0,6.0,3.667,7.033,0.0266,4.0,2.0,1.5,5.0,3.125,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0,0,0,1,0,0,0,0,0,1
216,10,8,0.35294117647058826,5,1,0.0,0,1,16.0,0.0,6.0,3.0,6.967,0.0088,3.0,1.0,0.5,4.0,2.778,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0,0,0,1,0,0,0,0,0,1
217,10,9,0.4117647058823529,2,1,0.0,0,3,32.22222222222222,0.5,5.667,3.0,6.867,0.0371,3.0,2.0,1.8,4.0,2.778,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.11764705882352941,0,0,0,1,0,0,0,1,1,1
218,10,9,0.4117647058823529,2,1,0.0,0,3,32.22222222222222,0.5,5.0,3.0,5.867,0.0121,4.0,2.0,1.4,5.0,2.8,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.11764705882352941,0,0,0,1,0,0,0,1,1,1
219,10,9,0.4444444444444444,2,1,0.0,0,3,32.22222222222222,0.5,5.667,3.0,6.367,0.0222,4.0,2.0,1.4,4.0,2.333,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.1111111111111111,0,0,0,1,0,0,0,1,1,1
220,10,13,0.4090909090909091,3,1,0.0,0,3,32.22222222222222,0.3333333333333333,5.0,3.0,5.9,0.0691,4.0,2.0,1.4,4.0,3.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.09090909090909091,0,0,0,1,0,0,0,1,1,1
221,10,13,0.43478260869565216,3,1,0.0,0,1,32.22222222222222,0.3333333333333333,6.0,2.333,6.8,0.425,2.0,1.0,0.6,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0,0,0,1,0,0,0,1,1,1
222,10,13,0.43478260869565216,3,1,0.0,0,1,32.22222222222222,0.3333333333333333,4.667,3.0,5.433,0.0208,4.0,2.0,1.6,4.0,2.111,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0,0,0,1,0,0,0,1,1,1
223,10,13,0.4090909090909091,3,1,0.0,0,1,32.22222222222222,0.3333333333333333,10.0,3.0,11.2,0.2151,3.0,3.0,2.4,5.0,3.556,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0,0,0,1,0,0,0,1,1,1
224,10,13,0.43478260869565216,3,1,0.0,0,3,32.22222222222222,0.3333333333333333,5.333,3.0,6.367,0.0111,4.0,2.0,1.6,4.0,2.444,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.08695652173913043,0,0,0,1,0,0,0,1,1,1
225,10,13,0.43478260869565216,3,1,0.0,0,3,32.22222222222222,0.3333333333333333,5.333,3.0,6.367,0.1611,3.0,2.0,1.4,5.0,3.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0,0,0,1,0,0,0,1,1,1
226,10,15,0.4583333333333333,2,1,0.0,0,3,25.76,0.6666666666666666,,,,,,,,,,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0,0,0,1,0,1,1,1,1,1
227,10,15,0.4583333333333333,2,1,0.0,0,3,25.76,0.6666666666666666,11.667,4.0,13.767,0.1025,4.0,3.0,2.4,5.0,2.667,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0,0,0,1,0,1,1,1,1,1
